ride_id,user_id,pickup_city,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,pickup_datetime,dropoff_datetime,ride_status,vehicle_type,distance_miles,duration_minutes,fare_amount_usd,tip_amount_usd,surge_multiplier,payment_method,ride_purpose,user_rating,wait_time_minutes
3162931,2719137,Phoenix,33.46758,-112.00833,33.36904,-112.10751,2022-12-22 22:38:57,2022-12-22 23:13:57,Completed,Sedan,8.89,35,18.5,0.02,1.0,App Wallet,Tourist,4,20
4119746,5075438,San Francisco,37.77791,-122.49917,37.74219,-122.39967,2022-11-16 23:01:01,2022-11-16 23:26:01,Disputed,Sedan,5.97,25,0.0,0.0,1.5,App Wallet,Shopping,,2
6356584,6644429,Denver,39.65485,-104.92215,39.83653,-104.92995,2022-08-21 12:35:27,2022-08-21 13:04:27,Completed,Electric Sedan,12.56,29,82.86,2.49,3.0,Credit Card,Shopping,5,8
4412043,1219022,Chicago,41.90709,-87.72651,41.80274,-87.66092,2022-11-07 16:08:14,2022-11-07 16:29:14,Completed,SUV,7.96,21,20.01,0.27,1.0,Promo Credit,Medical Appointment,4,4
1807156,6372521,Phoenix,33.47539,-112.068,33.35094,-112.13638,2023-12-08 01:38:15,2023-12-08 02:27:15,Completed,Sedan,9.46,49,48.82,0.92,2.5,Credit Card,Event,5,10
5032334,5673813,Boston,42.43896,-71.14135,42.35924,-70.99086,2023-09-17 21:00:11,2023-09-17 21:22:11,Completed,Sedan,9.45,22,23.41,10.92,1.2,Credit Card,School Run,4,2
7871554,8364052,Orlando,28.48585,-81.38891,28.56345,-81.32245,2022-04-02 05:26:30,2022-04-02 05:42:30,In Progress,Luxury,6.71,16,0.0,0.0,1.0,Credit Card,Business Meeting,,4
5992406,1194669,Los Angeles,33.95813,-118.16928,33.95006,-118.2112,2022-08-31 15:01:27,2022-08-31 15:14:27,Completed,Luxury,2.47,13,13.37,3.38,1.2,Debit Card,Airport Transfer,4,5
4550610,8151105,Houston,29.80632,-95.38685,29.759,-95.41825,2024-12-27 23:42:25,2024-12-27 23:59:25,Completed,Minivan,3.77,17,20.08,0.61,2.0,Credit Card,Business Meeting,4,6
2793191,9598116,Phoenix,33.49625,-112.07935,33.51548,-112.15919,2022-06-04 10:16:44,2022-06-04 10:40:44,Completed,Electric Sedan,4.79,24,18.12,0.41,1.5,App Wallet,Business Meeting,5,8
3667621,4195093,Austin,30.18875,-97.8169,30.29479,-97.70039,2022-03-23 06:35:44,2022-03-23 07:08:44,Completed,Sedan,10.1,33,20.68,1.38,1.0,Credit Card,Business Meeting,5,3
4604126,6874348,Seattle,47.5353,-122.41642,47.56359,-122.35993,2023-10-08 12:12:49,2023-10-08 12:30:49,Completed,Compact,3.28,18,7.42,1.59,1.0,App Wallet,Medical Appointment,2,8
7858805,1215079,Los Angeles,33.9845,-118.24932,34.13238,-118.16924,2023-11-22 09:39:08,2023-11-22 10:33:08,Completed,Compact,11.2,54,23.16,2.59,1.2,App Wallet,Tourist,3,6
5281386,2065680,Houston,29.70549,-95.36723,29.7371,-95.45719,2023-11-23 04:10:55,2023-11-23 04:34:55,Completed,Compact,5.82,24,11.23,0.94,1.0,App Wallet,Shopping,5,2
8064326,2698365,Austin,30.1748,-97.79885,30.33284,-97.64076,2023-01-30 23:21:57,2023-01-31 00:31:57,Completed,Luxury,14.43,70,95.41,0.43,1.8,Credit Card,Daily Commute,5,3
2666863,8255185,Detroit,42.32513,-82.95597,42.34625,-83.06834,2022-11-01 13:00:45,2022-11-01 13:13:45,Cancelled,SUV,5.92,13,0.0,0.0,1.8,Credit Card,Event,,5
5104188,8132652,Dallas,32.87355,-96.83708,32.7309,-96.7981,2024-01-13 15:19:24,2024-01-13 16:03:24,Completed,Minivan,10.11,44,34.08,2.98,1.5,Credit Card,Daily Commute,5,1
6326775,1744521,Las Vegas,36.07584,-115.10057,36.2162,-115.09684,2022-07-03 16:11:33,2022-07-03 16:40:33,Cancelled,Sedan,9.7,29,0.0,0.0,1.0,Credit Card,Daily Commute,,20
5499197,7526710,Houston,29.74194,-95.3452,29.81631,-95.33878,2022-04-14 18:29:31,2022-04-14 18:52:31,Completed,Electric Sedan,5.15,23,12.8,5.39,1.0,App Wallet,Airport Transfer,5,4
8189231,9563982,Austin,30.32376,-97.71517,30.19912,-97.77826,2024-02-09 00:00:20,2024-02-09 00:31:20,Completed,Minivan,9.4,31,25.56,5.06,1.2,App Wallet,Shopping,5,5
3035520,8247773,Miami,25.74636,-80.13062,25.69603,-80.25037,2022-08-18 22:14:07,2022-08-18 22:58:07,Completed,Sedan,8.23,44,17.31,0.67,1.0,Debit Card,Airport Transfer,5,8
6030808,5249008,Austin,30.34058,-97.7146,30.17821,-97.80734,2024-01-10 20:06:03,2024-01-10 20:46:03,Cancelled,Sedan,12.51,40,0.0,0.0,1.0,App Wallet,Daily Commute,,20
5436549,1257131,Chicago,41.97171,-87.54152,41.9493,-87.54216,2023-11-12 10:21:25,2023-11-12 10:29:25,Cancelled,Electric Sedan,1.55,8,0.0,0.0,1.0,Credit Card,Night Out,,10
1869818,1573140,Denver,39.81485,-105.06191,39.83226,-104.96715,2024-05-05 08:36:11,2024-05-05 08:50:11,Completed,SUV,5.17,14,24.97,0.76,1.8,Corporate,Night Out,5,2
7392406,5091123,Miami,25.73516,-80.14282,25.73422,-80.16129,2023-12-15 13:36:34,2023-12-15 13:39:34,Completed,SUV,1.15,3,7.54,3.28,1.5,Credit Card,Daily Commute,5,12
9849276,1791863,Phoenix,33.49808,-112.04729,33.3712,-111.97453,2024-02-27 20:25:14,2024-02-27 21:02:14,Completed,Electric SUV,9.72,37,38.74,0.09,1.5,App Wallet,Daily Commute,5,6
9030101,7138397,Houston,29.76216,-95.36377,29.80699,-95.38444,2022-10-10 14:18:31,2022-10-10 14:27:31,Completed,SUV,3.34,9,9.85,0.8,1.0,Promo Credit,School Run,5,3
5436767,8051659,Phoenix,33.51418,-112.03222,33.39833,-112.05918,2022-10-02 17:39:33,2022-10-02 18:17:33,Completed,SUV,8.15,38,20.43,5.02,1.0,App Wallet,Airport Transfer,4,2
9857786,7392948,Miami,25.81242,-80.20838,25.69384,-80.19685,2023-02-19 16:45:26,2023-02-19 17:15:26,Completed,SUV,8.22,30,24.7,2.17,1.2,Promo Credit,Tourist,2,2
4187941,5964060,Los Angeles,34.1437,-118.18153,34.10702,-118.29765,2024-01-23 03:30:01,2024-01-23 04:02:01,Completed,SUV,7.11,32,36.28,10.35,2.0,Credit Card,Event,5,4
2967905,9133241,Austin,30.36039,-97.73602,30.28145,-97.70405,2024-04-23 02:34:42,2024-04-23 02:54:42,Completed,Minivan,5.78,20,14.06,3.86,1.0,Debit Card,Tourist,5,4
1639711,9564266,Denver,39.65339,-104.95634,39.7713,-105.02524,2023-09-25 06:32:23,2023-09-25 06:58:23,Completed,SUV,8.93,26,39.86,3.4,1.8,Credit Card,Business Meeting,5,1
3269735,4246701,San Diego,32.76248,-117.12013,32.78831,-117.20958,2023-06-27 15:48:15,2023-06-27 16:04:15,Completed,Sedan,5.49,16,12.38,8.1,1.0,App Wallet,Airport Transfer,3,6
1338837,8544672,Phoenix,33.36916,-112.0834,33.39408,-112.0392,2022-12-17 06:41:37,2022-12-17 06:55:37,Completed,Minivan,3.08,14,21.65,0.08,2.5,App Wallet,Airport Transfer,4,2
2118538,1316971,Minneapolis,44.91286,-93.24255,45.01153,-93.31624,2023-04-21 11:56:29,2023-04-21 12:34:29,In Progress,SUV,7.71,38,0.0,0.0,1.8,Debit Card,Airport Transfer,,1
9767349,2841269,Chicago,41.84048,-87.72243,41.966,-87.63483,2024-01-06 23:32:00,2024-01-07 00:01:00,Completed,Electric SUV,9.77,29,25.95,5.29,1.0,Promo Credit,Daily Commute,5,3
8914625,4113622,Nashville,36.17985,-86.80542,36.23284,-86.73674,2024-12-13 17:01:13,2024-12-13 17:18:13,Completed,Electric Sedan,5.3,17,19.65,0.92,1.5,Credit Card,Medical Appointment,5,8
2830237,9132101,Phoenix,33.52,-112.13505,33.38824,-112.0438,2022-05-28 04:33:50,2022-05-28 05:12:50,Completed,SUV,10.51,39,38.43,0.39,1.5,Credit Card,Daily Commute,5,10
7464336,4429318,Nashville,36.1196,-86.7554,36.08012,-86.83142,2024-05-20 10:18:06,2024-05-20 10:37:06,Completed,SUV,5.05,19,16.33,0.99,1.2,App Wallet,Medical Appointment,5,10
8525282,4413665,Los Angeles,34.03343,-118.20995,34.1137,-118.28237,2023-12-22 09:26:16,2023-12-22 09:51:16,Completed,Sedan,6.92,25,14.96,2.91,1.0,Debit Card,Medical Appointment,4,2
5735009,1496733,Detroit,42.29974,-83.12187,42.29172,-83.09605,2024-08-03 08:16:19,2024-08-03 08:20:19,Completed,Sedan,1.43,4,5.07,0.09,1.0,Credit Card,Night Out,5,4
3679187,2563317,Seattle,47.6378,-122.26177,47.55631,-122.42759,2022-08-07 12:10:28,2022-08-07 12:56:28,Completed,SUV,9.56,46,23.53,3.84,1.0,Corporate,Event,5,1
8267030,3184088,Los Angeles,34.07012,-118.32383,33.97716,-118.14106,2023-08-18 20:10:09,2023-08-18 20:37:09,No-show,Compact,12.28,27,0.0,0.0,1.2,Credit Card,Airport Transfer,,3
8683361,7500754,Los Angeles,33.97745,-118.19762,34.11199,-118.19847,2024-10-07 17:08:36,2024-10-07 17:49:36,Completed,SUV,9.3,41,45.92,0.06,2.0,Corporate,Night Out,4,5
6511007,1438146,Dallas,32.76861,-96.89502,32.73216,-96.80148,2022-11-07 12:13:08,2022-11-07 12:34:08,Cancelled,SUV,5.99,21,0.0,0.0,3.0,App Wallet,Daily Commute,,8
9431512,1175497,Detroit,42.31195,-82.97119,42.24212,-83.13522,2022-10-08 00:02:49,2022-10-08 00:26:49,Completed,Electric SUV,9.67,24,25.71,2.2,1.0,App Wallet,Medical Appointment,5,4
4817064,9058336,San Diego,32.65175,-117.12558,32.64243,-117.09697,2023-06-17 18:12:50,2023-06-17 18:21:50,Completed,Minivan,1.78,9,12.12,3.97,2.0,Credit Card,Shopping,5,8
4886222,4377952,Minneapolis,45.00214,-93.22802,44.9501,-93.30694,2023-07-03 08:41:15,2023-07-03 08:52:15,Completed,SUV,5.27,11,14.09,0.66,1.0,App Wallet,Night Out,5,4
2082175,2446859,Detroit,42.36042,-82.95129,42.31503,-83.10872,2023-02-24 18:58:11,2023-02-24 19:30:11,Completed,Sedan,8.63,32,27.05,0.29,1.5,Promo Credit,Food Delivery,4,2
9602675,7043092,Miami,25.77463,-80.20279,25.84736,-80.13127,2022-11-03 06:09:17,2022-11-03 06:37:17,Completed,SUV,6.71,28,20.71,2.91,1.2,Promo Credit,Business Meeting,4,3
8425650,9938487,Los Angeles,34.1119,-118.19709,34.1489,-118.2469,2024-03-10 13:16:40,2024-03-10 13:38:40,Completed,Sedan,3.83,22,11.27,8.07,1.2,Debit Card,School Run,5,1
6693764,1765049,Austin,30.24076,-97.75866,30.24307,-97.81352,2023-09-28 18:24:51,2023-09-28 18:40:51,Cancelled,Sedan,3.28,16,0.0,0.0,1.0,Debit Card,Night Out,,6
6009171,9827052,Orlando,28.54187,-81.35259,28.519,-81.45965,2023-09-07 01:29:35,2023-09-07 02:00:35,No-show,SUV,6.69,31,0.0,0.0,1.0,Credit Card,Business Meeting,,20
4387814,6402895,Las Vegas,36.09868,-115.04273,36.19593,-115.23762,2022-09-29 21:11:04,2022-09-29 21:47:04,Cancelled,SUV,12.78,36,0.0,0.0,1.2,Corporate,Daily Commute,,2
6575936,4433235,Houston,29.73827,-95.43276,29.71136,-95.33778,2023-07-25 23:11:34,2023-07-25 23:25:34,Completed,Minivan,5.99,14,26.06,0.74,1.8,App Wallet,Shopping,5,5
6170285,6260440,Nashville,36.18619,-86.77013,36.21947,-86.83169,2022-12-17 09:37:01,2022-12-17 09:47:01,Completed,Electric SUV,4.13,10,14.89,0.45,1.2,App Wallet,Daily Commute,5,20
7884630,6956936,Austin,30.17101,-97.67913,30.33238,-97.70765,2024-06-14 04:15:46,2024-06-14 05:13:46,Completed,SUV,11.28,58,40.97,3.41,1.5,Credit Card,Food Delivery,2,20
9517473,7800385,Chicago,41.95454,-87.64613,41.90055,-87.56961,2023-10-27 19:32:05,2023-10-27 19:58:05,Cancelled,Luxury,5.42,26,0.0,0.0,1.0,Credit Card,Business Meeting,,5
4041216,8503643,New York,40.7353,-74.09039,40.70363,-73.9297,2022-01-01 12:35:35,2022-01-01 13:11:35,Disputed,Minivan,8.69,36,0.0,0.0,2.0,Credit Card,Tourist,,15
2671721,8817326,Phoenix,33.51695,-111.99181,33.42718,-112.0197,2023-01-29 05:14:25,2023-01-29 05:51:25,Completed,Minivan,6.41,37,15.32,0.89,1.0,Credit Card,Business Meeting,1,10
9411554,2690516,New York,40.6325,-74.07403,40.66244,-73.94822,2024-02-01 11:00:26,2024-02-01 11:21:26,Completed,Electric Sedan,6.91,21,16.32,5.44,1.0,Credit Card,Airport Transfer,5,8
9967422,5673813,Boston,42.3601,-71.03816,42.34107,-71.0762,2023-07-08 10:25:40,2023-07-08 10:31:40,Completed,SUV,2.35,6,7.67,1.26,1.0,App Wallet,Shopping,2,3
5634745,6720545,Seattle,47.64719,-122.28953,47.51657,-122.37693,2024-02-17 22:52:49,2024-02-17 23:35:49,Completed,Sedan,9.9,43,20.32,2.37,1.0,Credit Card,Daily Commute,5,8
2540614,6133236,Boston,42.34512,-71.09623,42.33998,-70.96455,2023-06-16 17:20:02,2023-06-16 17:57:02,Completed,Sedan,6.73,37,14.61,2.89,1.0,App Wallet,Airport Transfer,3,4
7098430,8940553,Boston,42.4473,-70.97454,42.35191,-71.02925,2023-11-05 16:03:06,2023-11-05 16:38:06,Completed,Compact,7.16,35,15.89,2.49,1.2,App Wallet,Shopping,5,5
4361604,8051659,Houston,29.75922,-95.35117,29.70024,-95.2806,2024-11-30 02:49:25,2024-11-30 03:11:25,Completed,Electric SUV,5.88,22,24.92,2.58,1.5,App Wallet,Tourist,4,3
4718345,8476854,Detroit,42.25605,-83.12563,42.32145,-83.0991,2024-03-26 11:56:12,2024-03-26 12:09:12,Completed,Sedan,4.72,13,11.0,1.42,1.0,Promo Credit,Tourist,5,2
1942392,4120039,Houston,29.83006,-95.30337,29.74404,-95.4069,2024-04-19 22:02:24,2024-04-19 22:39:24,Completed,Sedan,8.59,37,17.96,0.93,1.0,Debit Card,Food Delivery,5,4
6879069,6093024,San Diego,32.78087,-117.2001,32.71252,-117.1695,2024-04-26 07:30:29,2024-04-26 07:50:29,Completed,Sedan,5.05,20,17.38,0.81,1.5,Credit Card,Daily Commute,4,2
9800598,7816423,Phoenix,33.43149,-112.01693,33.45826,-111.97948,2022-05-15 22:09:23,2022-05-15 22:21:23,No-show,Electric Sedan,2.84,12,0.0,0.0,1.0,Debit Card,Daily Commute,,10
1595524,4370890,San Diego,32.6739,-117.25872,32.66177,-117.06381,2022-07-07 12:56:57,2022-07-07 13:30:57,Completed,Compact,11.37,34,23.47,5.61,1.2,Debit Card,Daily Commute,5,8
4059436,2690516,Dallas,32.78236,-96.80348,32.69561,-96.78555,2024-07-21 14:10:33,2024-07-21 14:45:33,Completed,Sedan,6.08,35,24.2,0.06,1.8,App Wallet,Food Delivery,5,4
1662957,4507394,Los Angeles,33.95442,-118.21051,33.96076,-118.33462,2023-09-12 09:49:08,2023-09-12 10:07:08,Completed,Compact,7.13,18,13.2,10.37,1.0,Credit Card,Night Out,4,3
9910330,2063052,Nashville,36.17502,-86.83687,36.20191,-86.71002,2024-01-01 10:56:25,2024-01-01 11:21:25,Completed,Sedan,7.31,25,15.66,0.44,1.0,App Wallet,Daily Commute,2,4
8582404,5943210,Los Angeles,34.01632,-118.29631,34.13625,-118.32157,2022-07-07 02:02:41,2022-07-07 02:41:41,No-show,SUV,8.41,39,0.0,0.0,1.8,App Wallet,Food Delivery,,2
1698657,7150314,Chicago,41.90272,-87.6245,41.90353,-87.66393,2024-04-18 04:45:20,2024-04-18 04:54:20,Cancelled,Sedan,2.03,9,0.0,0.0,1.5,Credit Card,Airport Transfer,,4
1104169,1661389,Denver,39.73109,-104.88122,39.83871,-104.88038,2023-07-16 17:20:42,2023-07-16 17:39:42,Completed,Electric Sedan,7.44,19,31.28,2.9,1.8,Credit Card,Daily Commute,2,3
4768348,1313211,Seattle,47.67458,-122.29665,47.68375,-122.41694,2023-12-04 09:47:41,2023-12-04 10:11:41,Completed,Sedan,5.63,24,15.16,2.52,1.2,Credit Card,Business Meeting,5,2
8409311,7990479,Seattle,47.67653,-122.36962,47.52194,-122.25509,2022-05-08 09:35:38,2022-05-08 10:15:38,Completed,Minivan,11.94,40,31.66,15.56,1.2,Credit Card,Shopping,5,3
8128476,4527914,Austin,30.24429,-97.80225,30.26573,-97.71811,2024-12-06 18:53:38,2024-12-06 19:23:38,Completed,SUV,5.24,30,14.03,2.11,1.0,Corporate,Business Meeting,5,6
8992797,3838350,Dallas,32.84492,-96.89941,32.84099,-96.72458,2022-08-22 07:40:38,2022-08-22 08:02:38,Completed,Electric Sedan,10.15,22,41.04,0.2,1.8,Credit Card,Airport Transfer,2,6
1802121,5566039,Seattle,47.56393,-122.32924,47.68969,-122.2549,2024-07-18 03:46:03,2024-07-18 04:23:03,Completed,Compact,9.35,37,16.52,5.04,1.0,App Wallet,Night Out,5,8
9411997,5378266,Austin,30.33843,-97.76694,30.34639,-97.65114,2023-12-28 07:56:34,2023-12-28 08:32:34,Completed,Compact,6.93,36,15.47,0.1,1.2,App Wallet,Night Out,5,1
9605820,2719137,Seattle,47.63054,-122.36569,47.56234,-122.31848,2023-11-25 07:43:19,2023-11-25 07:55:19,Completed,Sedan,5.2,12,11.86,5.32,1.0,App Wallet,Daily Commute,4,5
5897424,7209216,Boston,42.38127,-71.13088,42.39005,-71.0081,2024-04-30 17:57:50,2024-04-30 18:13:50,Completed,SUV,6.3,16,16.36,0.14,1.0,Corporate,Food Delivery,5,8
2894931,1575083,Atlanta,33.69757,-84.34312,33.67579,-84.45474,2022-04-19 07:33:11,2022-04-19 08:11:11,Completed,SUV,6.59,38,42.5,0.65,2.5,Debit Card,Airport Transfer,5,2
6088551,6171279,Dallas,32.74987,-96.7671,32.70111,-96.82034,2024-05-03 09:24:52,2024-05-03 09:43:52,Completed,Electric Sedan,4.57,19,11.64,5.86,1.0,Debit Card,Business Meeting,5,3
8788329,4190823,New York,40.80733,-73.92498,40.68152,-74.00313,2023-07-10 17:17:31,2023-07-10 18:04:31,In Progress,SUV,9.61,47,0.0,0.0,1.2,App Wallet,Night Out,,5
3860410,4518863,Phoenix,33.38756,-112.05742,33.41285,-112.01131,2023-08-19 15:44:32,2023-08-19 15:54:32,Cancelled,SUV,3.18,10,0.0,0.0,1.0,Debit Card,Airport Transfer,,5
7484709,7180336,San Francisco,37.85539,-122.3371,37.70408,-122.39655,2023-01-31 16:56:45,2023-01-31 17:20:45,Completed,Sedan,10.95,24,39.98,0.61,1.8,App Wallet,Daily Commute,3,2
1846980,8788277,Dallas,32.77265,-96.70983,32.77059,-96.79484,2024-08-21 16:49:03,2024-08-21 17:07:03,Completed,Compact,4.94,18,9.91,0.81,1.0,Debit Card,Airport Transfer,4,2
8179355,6612773,Houston,29.83991,-95.40895,29.83538,-95.2895,2023-01-28 03:37:30,2023-01-28 03:52:30,Completed,SUV,7.17,15,18.27,0.68,1.0,App Wallet,Medical Appointment,5,3
9885770,3297376,Denver,39.79827,-105.06813,39.82187,-104.95699,2022-08-28 06:45:57,2022-08-28 07:11:57,Cancelled,Luxury,6.12,26,0.0,0.0,1.0,Debit Card,Event,,6
5881695,2224818,New York,40.6284,-73.97619,40.77913,-74.07052,2023-08-09 08:47:07,2023-08-09 09:28:07,Completed,SUV,11.53,41,27.87,2.74,1.0,Debit Card,School Run,5,8
5760781,9623483,Nashville,36.17816,-86.86716,36.25116,-86.69824,2023-09-16 16:57:09,2023-09-16 17:44:09,Completed,Electric SUV,10.68,47,28.13,0.47,1.0,Credit Card,Daily Commute,3,4
8445733,5356929,Los Angeles,34.14993,-118.2351,34.08266,-118.21166,2023-07-05 02:22:03,2023-07-05 02:42:03,Completed,SUV,4.84,20,13.15,5.62,1.0,Credit Card,Airport Transfer,5,6
4410848,1500223,Miami,25.83171,-80.28677,25.82613,-80.24596,2023-01-11 16:37:53,2023-01-11 16:45:53,Completed,Compact,2.57,8,7.63,0.51,1.2,Credit Card,Airport Transfer,3,10
8495410,7200209,Phoenix,33.39171,-112.0566,33.45813,-112.04279,2024-11-06 16:45:25,2024-11-06 17:04:25,No-show,SUV,4.66,19,0.0,0.0,1.0,Credit Card,Airport Transfer,,4
6849978,9563982,Miami,25.69629,-80.28838,25.80004,-80.21734,2024-08-08 18:42:26,2024-08-08 19:18:26,Disputed,Minivan,8.42,36,0.0,0.0,1.5,Credit Card,Medical Appointment,,3
5622202,8836487,Las Vegas,36.11219,-115.19392,36.0983,-115.22498,2022-08-18 09:28:38,2022-08-18 09:34:38,Completed,Compact,1.98,6,6.56,1.08,1.2,Credit Card,Business Meeting,4,2
3985233,2652000,San Francisco,37.82965,-122.3693,37.81095,-122.35867,2024-03-15 06:09:33,2024-03-15 06:14:33,Completed,Sedan,1.42,5,6.07,0.01,1.2,Credit Card,Airport Transfer,4,6
5680039,3507798,Detroit,42.38876,-83.03246,42.36513,-82.9524,2024-11-25 02:35:09,2024-11-25 02:54:09,Completed,Sedan,4.4,19,15.63,0.83,1.5,Debit Card,Medical Appointment,5,10
9432751,7461593,Los Angeles,33.9677,-118.33812,33.962,-118.30166,2023-07-31 05:48:25,2023-07-31 05:53:25,Completed,Electric Sedan,2.13,5,6.76,3.65,1.0,Debit Card,Night Out,5,20
5551776,3297376,Las Vegas,36.25503,-115.05922,36.23091,-115.05419,2024-03-28 07:55:18,2024-03-28 08:03:18,Completed,SUV,1.69,8,6.22,0.77,1.0,Credit Card,Food Delivery,5,5
8158748,1921981,Phoenix,33.37204,-112.12441,33.46002,-112.14302,2022-07-30 11:13:25,2022-07-30 11:47:25,Completed,SUV,6.17,34,32.15,0.87,2.0,Crypto,Airport Transfer,5,4
4213359,9605727,Phoenix,33.38245,-111.99954,33.42501,-112.16922,2024-03-23 23:44:09,2024-03-24 00:36:09,Completed,Electric SUV,10.22,52,27.03,2.2,1.0,Credit Card,Airport Transfer,4,3
2295635,1879926,New York,40.61376,-73.99889,40.69063,-73.9577,2022-12-28 10:07:18,2022-12-28 10:36:18,Completed,Sedan,5.73,29,12.81,0.1,1.0,Promo Credit,Food Delivery,5,3
7906503,9923437,Dallas,32.85473,-96.83828,32.68974,-96.79607,2024-03-17 15:26:25,2024-03-17 15:55:25,Completed,SUV,11.66,29,28.15,1.91,1.0,Credit Card,Airport Transfer,5,6
4434109,7441997,Austin,30.22299,-97.69398,30.22509,-97.7606,2024-07-14 01:58:31,2024-07-14 02:08:31,Completed,Luxury,3.98,10,16.43,0.46,1.0,Credit Card,Food Delivery,5,15
3200144,1280901,Chicago,41.78613,-87.71885,41.82752,-87.67796,2023-05-20 17:46:03,2023-05-20 18:06:03,Completed,Sedan,3.55,20,8.89,10.67,1.0,Credit Card,Daily Commute,4,3
6785095,3197833,Nashville,36.13771,-86.79506,36.11979,-86.84351,2022-12-07 13:47:07,2022-12-07 13:59:07,Completed,SUV,2.97,12,10.84,10.5,1.2,Promo Credit,Daily Commute,5,4
8784291,3514240,Portland,45.44029,-122.67745,45.58329,-122.6492,2022-02-05 18:56:54,2022-02-05 19:41:54,Completed,Compact,9.97,45,17.46,3.18,1.0,Debit Card,Medical Appointment,5,3
6233934,4113622,Austin,30.25012,-97.65907,30.25052,-97.64199,2024-12-01 19:01:51,2024-12-01 19:04:51,Completed,SUV,1.02,3,7.12,0.09,1.5,Debit Card,Tourist,4,1
1322838,7370347,San Francisco,37.81147,-122.41761,37.73929,-122.48089,2024-05-20 04:09:42,2024-05-20 04:43:42,Completed,Sedan,6.07,34,16.11,10.07,1.2,App Wallet,Medical Appointment,3,4
8472051,4377952,Miami,25.82677,-80.18815,25.76143,-80.28297,2022-04-29 13:21:06,2022-04-29 14:00:06,Completed,SUV,7.43,39,22.62,0.65,1.2,Corporate,Event,5,1
1928320,6669327,Dallas,32.68169,-96.71216,32.73546,-96.74837,2023-09-06 03:32:30,2023-09-06 03:46:30,Completed,SUV,4.27,14,17.84,0.91,1.5,Debit Card,Food Delivery,2,2
5815833,1414612,New York,40.69805,-73.92991,40.75932,-74.03978,2024-09-28 18:22:00,2024-09-28 19:04:00,In Progress,Sedan,7.14,42,0.0,0.0,1.0,Credit Card,Daily Commute,,5
5468053,6262151,New York,40.69512,-73.96177,40.70118,-74.08745,2022-08-22 07:21:11,2022-08-22 07:44:11,Completed,Minivan,6.6,23,18.84,0.46,1.2,App Wallet,Airport Transfer,4,5
7798134,5649072,Houston,29.77164,-95.4048,29.81596,-95.28263,2022-07-12 20:40:06,2022-07-12 21:09:06,Completed,SUV,7.94,29,19.97,0.95,1.0,Debit Card,Airport Transfer,4,3
1553594,9981212,Denver,39.772,-104.98625,39.77514,-105.02326,2023-03-19 02:51:13,2023-03-19 03:02:13,Completed,Sedan,1.98,11,10.92,15.85,1.8,Credit Card,Airport Transfer,1,3
8719180,6432434,Seattle,47.6471,-122.361,47.5649,-122.29605,2022-01-22 09:32:59,2022-01-22 09:58:59,Completed,SUV,6.44,26,16.67,2.08,1.0,App Wallet,Airport Transfer,5,12
2584990,8157989,Seattle,47.56571,-122.27975,47.51518,-122.24554,2022-03-28 18:55:46,2022-03-28 19:16:46,Completed,Electric SUV,3.84,21,11.72,0.18,1.0,Credit Card,Airport Transfer,4,12
1125710,8421707,Los Angeles,33.96789,-118.32303,33.98396,-118.28496,2023-06-24 22:28:34,2023-06-24 22:36:34,Completed,SUV,2.45,8,19.73,8.02,2.5,Debit Card,Night Out,5,10
8388182,1334204,Denver,39.74478,-104.97532,39.69781,-104.98873,2024-04-12 03:23:10,2024-04-12 03:33:10,Completed,Sedan,3.32,10,16.95,0.5,2.0,Credit Card,Business Meeting,4,5
8911441,1500223,New York,40.80819,-73.98445,40.7422,-73.91049,2022-02-10 17:42:13,2022-02-10 18:03:13,Completed,Compact,5.98,21,11.47,1.46,1.0,App Wallet,Shopping,5,2
5425536,3119814,Dallas,32.74197,-96.73331,32.68648,-96.71462,2024-05-14 02:12:29,2024-05-14 02:34:29,Completed,Sedan,3.99,22,9.68,3.04,1.0,App Wallet,Airport Transfer,4,5
3232172,9623483,Detroit,42.29843,-83.06369,42.30163,-83.01263,2022-02-18 16:01:07,2022-02-18 16:14:07,Completed,SUV,2.62,13,14.88,0.51,1.8,Credit Card,Event,5,12
9898430,8503643,Chicago,41.91094,-87.62681,41.90869,-87.62782,2024-12-01 17:43:28,2024-12-01 17:46:28,Completed,Compact,0.4,3,5.58,0.12,1.8,Credit Card,Business Meeting,5,3
7864673,5613480,New York,40.73118,-73.97379,40.80785,-74.08118,2023-01-18 19:40:22,2023-01-18 20:08:22,Completed,SUV,7.72,28,19.48,15.05,1.0,Debit Card,Daily Commute,3,3
5689977,1059646,Houston,29.8337,-95.38317,29.83666,-95.44426,2024-06-03 01:40:04,2024-06-03 01:58:04,Cancelled,Electric Sedan,3.67,18,0.0,0.0,1.2,Credit Card,Shopping,,4
7033996,5507189,Miami,25.75927,-80.17906,25.8193,-80.1688,2022-01-28 08:50:49,2022-01-28 09:00:49,Completed,Luxury,4.2,10,17.2,5.05,1.0,App Wallet,Airport Transfer,5,5
5309864,1041744,Los Angeles,34.09223,-118.30397,33.96818,-118.25416,2024-04-26 01:53:14,2024-04-26 02:15:14,Completed,Electric SUV,9.03,22,24.17,1.27,1.0,Crypto,Airport Transfer,4,8
